dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
2085,1499.8706103065279,62614.89133667989,101103.64981082805,0.0,6108.759055329449,48484.60044741596,148429.07304978755,15482.43553844052,296.1095865870064,7.88582845142044,0.0,51.871968132098466,85.44345432127255,53007.402560405004,260.2636781685826,4830.389585369568,0.0,0.0,435.33673785855734,0.0,0.0,0.0,0.0,1.928236915488374,61.71403765552333,73.77935184220685,0.0,10.571050210706751,35.86992192712416,114.24225987528288,16.428946004656986,2.4614996076199978,0.003073310702156473,0.0,0.040576759927478355,0.09879873590890294,11.94660834017979,0.37943182614486926,3.869157716580837,0.0,0.0,1.3877192151096058,0.0,0.0,0.0,0.0
2086,1016.4291237348527,72199.60693746389,126039.18944166384,13005.448819818786,46543.60370350106,78029.01591195223,193693.65724275893,16382.126430027816,816.5187722838498,46.64007782490129,31.627746328179086,197.5670135419878,34.854116509893494,57428.46383156965,545.1458610149847,9241.157588866365,10599.793419485522,0.0,6395.853152539426,0.0,8549.10891559908,0.0,0.0,0.5876303696708631,79.14528084653135,95.78157712461842,8.776150511970473,20.63679269654183,80.61474608373477,163.3228307898892,10.33027376713161,2.4740197495183813,0.056084304513070796,0.09174532099718408,0.09381854090170903,0.018758976396997216,23.982557571006026,0.5908679116176998,12.812670510192406,12.478718355342895,0.0,3.911644909497225,0.0,4.103030721057626,0.0,0.0
2087,776.9555729748216,49595.142555535946,60270.76198440738,0.0,94258.45172910481,36861.750187283345,116154.32260664133,17809.754822526338,3012.9550446606922,466.2203690026807,134.99580030622184,829.4295979144459,120.38287598891478,42172.644069619295,653.7304227246186,23931.978085598606,28115.70373945186,0.0,5885.988029879827,0.0,0.0,0.0,0.0,0.8995903569566148,35.63162899154135,50.077301874862606,0.0,178.24215445733373,38.96635540237202,89.57447891136854,6.330104296332476,0.9814407675348917,0.29835977400051283,0.1484014066373334,0.6623343312578415,0.13856096159156386,17.123040186747524,0.6677790180835397,16.529742498529203,41.98316271686316,0.0,6.00659549277334,0.0,0.0,0.0,0.0
2088,927.7650056406255,65008.63070586255,106007.2074053492,5572.866885419397,77843.41476802647,44745.47031979392,178759.17531742548,15925.518119177257,3555.372150471217,1211.8056067461553,61.43107247397943,6808.769453308372,623.9101001405048,50990.17730064169,2538.3923052953705,28462.094270098332,27037.957941760433,0.0,26963.735161624867,0.0,8450.322547128013,0.0,0.0,0.7225485231438002,76.19050500370608,97.87405449653184,5.4266192461890945,138.5187354798614,30.738089650481648,174.12491463162397,10.097019446549075,1.0892329776556176,0.8594931895491741,0.09241778793169018,4.068645958066055,0.6061455407551654,11.798459942787101,1.0203129344118562,29.21194833655459,33.915615994561975,0.0,4.663196437883452,0.0,2.073354814960771,0.0,0.0
2089,576.3432089086514,65398.523490370484,96489.6944565015,0.0,0.0,46803.69006491776,125498.64952593116,9063.680343428858,3127.0628597276864,4.427959885501143,0.0,0.0,0.0,40514.209404124274,0.0,983.6554755896839,27701.660271108703,0.0,1230.821995257198,0.0,0.0,0.0,0.0,1.211244791132521,62.59032024629352,67.60337339905327,0.0,0.0,28.127331634496525,103.23876947110782,13.84653740410258,0.4125018953132805,0.03782861858262858,0.0,0.0,0.0,13.547728247542572,0.0,1.8488325823977485,40.33173213857882,0.0,1.4999489248742814,0.0,0.0,0.0,0.0
2090,1766.7122950319626,68936.93391019222,97288.0157493454,11161.630120511127,24462.983047622194,62337.53878245967,223447.52662301285,10159.998110793053,583.2265440331365,6.904262429265949,0.0,41.2376878894193,238.51780736721162,43624.388986741295,378.1809575946428,5320.467895036614,0.0,2045.1372357198006,356.25793075040207,0.0,6461.8917898187165,0.0,0.0,1.854815377252602,87.7366497658325,72.19285581338916,6.6964994162018945,21.084982411212593,50.810640321795056,150.81935830501044,6.678455985759496,1.6946045396177938,0.007238932738249086,0.0,0.08942796255782762,0.22567896930071837,18.84763664982597,0.7364462160559939,7.5317978048019825,0.0,0.7909788066359879,1.0693298694088353,0.0,2.4316407093814587,0.0,0.0
2091,0.0,51548.85601895397,99909.33657007867,0.0,4572.533090577191,45212.3170840688,93025.52766458085,13369.492437027646,762.8534834389701,4.553902317063626,0.0,0.0,0.0,0.0,0.0,392.8609183916855,0.0,0.0,97.71301830352893,0.0,0.0,0.0,0.0,0.0,62.92721666464453,86.31240169478453,0.0,1.9639673145111471,35.82875689213087,100.53925572709656,8.366749525613544,1.0576294035459601,0.013683268978504208,0.0,0.0,0.0,0.0,0.0,0.5962607456493011,0.0,0.0,0.19178804571513505,0.0,0.0,0.0,0.0
2092,2867.8741203180184,63563.616348175114,106312.08035812549,11219.981311073247,17598.159570469998,58433.75034650983,148250.21707381716,16253.970352604365,504.5854122211346,66.89750338940493,47.486317319014205,0.0,0.0,52854.39986259292,0.0,6696.674901866205,18744.55796410834,0.0,1533.2066586947608,0.0,0.0,0.0,0.0,2.246617075292355,52.0312342851084,75.92610998039484,9.389399492567252,20.253286438065746,37.77103135011512,144.34642762272438,15.006460988298592,0.978605316351554,0.017482854470926793,0.2333578456382428,0.0,0.0,7.548158342649266,0.0,7.098319923701032,19.107561695550693,0.0,1.1634915188208113,0.0,0.0,0.0,0.0
2093,31995.90750774249,90889.03255525076,163982.06503953302,173947.70611277144,0.0,111639.01139190732,229321.45488213096,145684.06268591265,1661.61044233905,2.9822315335285374,0.0,0.0,56.63465113615406,0.0,0.0,4481.976150852852,17067.786070816594,0.0,3551.3920275343503,0.0,0.0,0.0,0.0,29.86579124746678,80.31940704156119,122.4860816091737,182.8214979574472,0.0,129.5433423991526,208.07531727861934,118.61431059664967,1.853531743079754,0.014090129989964558,0.0,0.0,0.05624552250314318,0.0,0.0,5.168814956756467,24.281038696279932,0.0,0.6753600309119769,0.0,0.0,0.0,0.0
2094,0.0,76452.09675493656,103465.71270722401,9825.872297690696,6349.824218950142,156051.83842397397,145383.95658039226,22110.259822994096,3529.995907419084,0.0,0.0,0.0,0.0,60429.64230501213,0.0,1055.2110698190484,9883.235028481971,0.0,227.62006805903061,0.0,0.0,0.0,0.0,0.0,81.03567850977707,69.29669413363767,5.728485966285611,8.339385731903914,38.82585432885592,120.11109322842931,14.395184484073527,0.8350726702760518,0.0,0.0,0.0,0.0,15.866673601808884,0.0,1.798529036773924,11.290138092921863,0.0,0.22361963817086536,0.0,0.0,0.0,0.0
2095,6883.517296740828,107254.58967885918,114338.25119559883,28733.836582237396,73595.5096835504,95400.70839130467,227170.61866352288,10822.256759042482,4634.800807822009,338.55004126614415,9.769040490420336,408.9393725519893,111.11333520611,60495.711551839115,2036.8773573725177,21619.539858265787,26169.000516742322,0.0,10707.679231957762,0.0,9418.112765894759,0.0,0.0,6.181997698300753,63.48595037556124,102.44681498981637,22.049882827120005,121.8422251423489,62.95665111817193,201.21522281892024,11.55149265541277,1.1317108138691832,0.2803074906471197,0.034642469125755186,0.5696210243714168,0.28945760384933245,19.52973191361497,1.5770585966151147,19.857536163351135,39.25635306944848,0.0,4.7337296974708245,0.0,5.0972968519145585,0.0,0.0
2096,637.7467509825586,62706.91522784005,79682.4573740825,0.0,30484.248096478867,37742.09875529528,160018.86772975366,10400.01853241394,0.0,8.385864815644139,45.21913202412307,97.22378251788491,327.9603730328958,45419.122771366594,134.24451471596086,6789.964213398674,32490.52496770594,0.0,1098.852480800429,0.0,0.0,0.0,0.0,1.5212045774998304,48.29380808006266,61.10213473676488,0.0,14.419947728743905,40.20618546349003,111.35272919622443,12.46796911690626,0.0,0.012324825011568665,0.03832581523773078,0.07490463377899159,0.056085914099712655,20.033094940787336,0.10373116912751491,8.874440091559311,41.4793941670205,0.0,1.3102593390334443,0.0,0.0,0.0,0.0
2097,0.0,9846.186181903235,11787.016734771401,0.0,0.0,0.0,20173.03744240332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937576204619224,7.833391378529848,0.0,0.0,0.0,23.45445820642262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,1136.045652243175,59969.03090112685,114905.34122965077,19721.38868990037,11233.16763165351,37884.91897552657,163280.18313216526,28588.389393587473,0.0,0.0,0.0,0.0,0.0,0.0,505.40519550512005,3366.2484025290755,19511.896986867654,0.0,1040.5789727828553,0.0,0.0,0.0,0.0,1.893533263436792,62.374011371518975,84.51765365991523,20.363152542402073,2.864265068689963,93.67701724164638,106.58287232630296,18.67502335995915,0.0,0.0,0.0,0.0,0.0,0.0,0.5754108213796186,2.571998252513388,29.13105169352887,0.0,0.5079094932343713,0.0,0.0,0.0,0.0
2099,0.0,51943.60027026209,74337.66426639665,0.0,0.0,22998.53219538255,104368.40232528327,19187.637015746535,575.8118403861544,0.0,0.0,0.0,0.0,50107.008317676155,0.0,1205.546483940017,0.0,0.0,0.0,0.0,10307.184464816854,0.0,0.0,0.0,64.37789039124839,72.27971106159552,0.0,0.0,11.913584787875825,77.85421758326152,10.612734467678328,1.45137766745034,0.0,0.0,0.0,0.0,23.078431492222794,0.0,2.174984327973595,0.0,0.0,0.0,0.0,3.3047200582249445,0.0,0.0
2100,0.0,70155.50690979639,93587.51995564619,0.0,84698.1317284143,25273.965191959855,130235.76749503802,16872.58289261117,0.0,17.63808502096435,96.14161427420291,504.94547208570447,279.20995325809344,58985.72007447669,198.82288727061209,10413.006790823003,31709.22456248528,0.0,5684.917401006869,0.0,0.0,0.0,0.0,0.0,44.41085049417654,83.40745005711113,0.0,103.97728826809397,34.00214425676315,110.2803046990433,10.478472695623093,0.0,0.01958821075342579,0.12323252152619778,0.27274720077921244,0.8001988477678226,17.077546173878527,0.18963392707328566,9.786802172745315,24.34487004135481,0.0,3.7376645876552432,0.0,0.0,0.0,0.0
2101,2811.485172497917,72862.14966341571,101599.92355535763,26296.924456444325,8479.989055347858,65238.96060293622,212676.33609589582,49594.743622019065,686.6575382976358,13.908820889516361,0.0,0.0,498.66529680561547,56751.99357419057,95.52951515750955,7015.138246403158,10326.93932253046,0.0,874.5538940023755,0.0,0.0,0.0,0.0,2.360755067853611,71.53816412547458,69.11071891800027,23.14293541392591,8.460143889207384,46.43236829583268,148.98291671093443,38.82760916413924,0.6700888446090058,0.0106332917954645,0.0,0.0,0.19178349415149348,13.71127085474644,0.18357906830260548,6.871114643478936,11.418350924533877,0.0,0.7548262446572058,0.0,0.0,0.0,0.0
2102,16122.467501211842,86206.66812053892,137710.27308996674,88010.91162636902,8366.605781440921,216869.91945485363,203742.13240162673,49456.275170987006,895.5948882687716,9.182503597866083,36.963571426404805,62.67953213531248,87.55895726241835,60871.27416265251,360.31762160263105,6422.768162399165,29792.632150927988,0.0,2486.614000630313,0.0,8345.757398160624,0.0,0.0,16.415538374350795,80.17093642391,101.45061793987416,72.30369909829203,8.984644288370934,80.21803637745509,158.1828124131322,40.72315695861199,1.041498097206796,0.00784851550965255,0.10983937187961867,0.07216073253444513,0.04175889444178859,14.505381345343144,0.2816047105298973,8.063526113429674,34.33586631557455,0.0,1.963613580179912,0.0,1.8637375757700978,0.0,0.0
2103,4329.4469201826905,86471.57650462927,128250.52451665537,64319.68242621258,119083.14479153488,171250.07457119322,233374.39592943882,12402.115577869246,909.0006921841078,111.86289949789486,25.912931003485685,503.45056614908987,332.1073647742687,64255.96998245538,2627.1303957045284,15248.003162703033,18922.321035017478,0.0,5025.561636310234,0.0,7336.121400454893,0.0,0.0,3.1383676262535074,68.31749476496725,120.57606042879661,50.65286241949818,89.92800773073941,117.1349993204999,168.23472887307602,8.17527002788513,0.32037500039234446,0.025583688807839483,0.033176458019507735,0.44866003571423113,0.34540178597479193,11.290720635447434,1.1728296866512258,23.552287170695557,22.841965654522152,0.0,4.1675693997070695,0.0,2.563058520003008,0.0,0.0
2104,16145.956963432376,76675.49374950415,124745.28648290673,115496.14033389557,96944.25417096882,134634.6634775802,219157.7770949233,80702.03808182597,2541.201059470579,182.26346174306514,46.422370410285005,621.7168507821827,125.39897953272707,42920.08806614181,1885.4383027477722,20753.429161961787,27324.933539439586,0.0,6081.982235780363,0.0,10343.458392642551,0.0,0.0,17.832357037585997,77.7889663970876,100.97827644861731,105.7255657985411,116.71107567396291,99.07648067930482,209.29351840751954,85.06372658160416,1.612737088951169,0.2673503827944014,0.05478686002730081,1.2694315338282898,0.09117386764805961,22.72303815760395,1.809134153500531,26.570226286460993,36.695077350775264,0.0,4.750217967332509,0.0,1.9680837605974322,0.0,0.0
2105,33162.16580961691,77138.55648354368,162532.15511893874,153831.864035783,89518.60763675455,165723.6288529199,252657.5741001758,54572.09768037779,0.0,122.99520091600398,132.1106105349344,516.4146772237405,127.14228287238726,44445.43407200898,4338.141446702972,17437.156493504415,20179.831349150656,0.0,10258.817037258743,0.0,0.0,0.0,0.0,35.01516576873274,86.90421041492395,129.54312106400957,129.89520728494705,171.3037809300196,157.6998221936723,209.44055655794244,29.727038319073863,0.0,0.08225261898491208,0.03259574600450226,0.6084639299754165,0.06646525495749774,10.811661026032839,3.369821541089748,24.861046896791994,25.309872245951727,0.0,7.51598391340633,0.0,0.0,0.0,0.0
2106,30359.600080096134,101130.7999906625,140029.39163640782,135577.21962340458,7024.236470533413,135058.61205622522,206246.7806589875,105517.63470250057,6276.52560450369,0.0,0.0,0.0,239.52511153927017,0.0,155.4020446949246,3240.220820135947,21123.1862681567,0.0,839.2904432312482,0.0,7890.58903635183,0.0,0.0,31.416382908530395,103.38536089090924,112.76474777281447,145.6172089130475,9.914062863820021,131.78502748305712,207.9310756026748,92.12679186619059,2.525472224823535,0.0,0.0,0.0,0.3410554927571338,0.0,0.2533143107246153,3.4801889826210273,22.973973745274698,0.0,1.6386938328293486,0.0,3.900824283212142,0.0,0.0
2107,858.828273707845,39347.52927936612,106298.45036153556,6658.483685636121,4122.619782016604,39692.44887997581,175972.97628276993,10329.830315803825,0.0,7.13104052622683,0.0,0.0,0.0,54750.32347714292,0.0,6456.621391874176,19029.59946997982,0.0,4451.43650879714,0.0,0.0,0.0,0.0,1.023748725087189,53.34573653625044,62.09631385429943,6.425246831641304,10.646865345743322,23.97182639756056,164.30173784924324,18.008634660380956,0.0,0.03765891476355335,0.0,0.0,0.0,19.923583411962017,0.0,9.84390847250978,21.582973474158173,0.0,2.6084479346077276,0.0,0.0,0.0,0.0
2108,4974.438106835529,47650.63411976773,70224.56076053451,0.0,0.0,62220.56681577032,165839.65837161013,13956.582037685263,960.827231104025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378356045073955,41.962123738572494,63.8418928478109,0.0,0.0,44.8919654805957,93.71755850059972,15.927171574564385,0.15049186260232736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,0.0,55381.88120811345,66777.06455147394,0.0,60915.45528633427,14137.581295006972,102820.64581925105,10582.9971909913,9297.39083787485,30.670815561012372,0.0,119.13234161910741,68.47039464139965,37792.5968374045,1476.6126354062253,12906.576570713092,21499.853191635,2181.278986766383,4080.8112905313424,0.0,5709.1662709990105,0.0,0.0,0.0,50.34711301734132,48.499299827834534,0.0,35.60640468246681,7.284666412255004,59.55646332257208,9.745848812973996,2.365964925991803,0.01872700452562119,0.0,0.248127850677329,0.08934103580411411,16.33633420977396,1.093006433917472,12.651452856837778,29.825158885981494,0.7306989745510749,2.8618495819947816,0.0,2.603955752624588,0.0,0.0
2110,1900.2952533360462,91419.72952225183,125404.41141501581,25296.842139784992,24257.225781132016,126632.01055403592,193588.80476774246,42248.50008938198,7551.707786022588,11.700562818066558,79.56921849359809,236.18063265769237,601.7957224980839,48858.550600372226,549.8678875055841,13042.155358887518,42702.65345260036,1730.7662152196367,2426.0216397256772,0.0,0.0,0.0,0.0,1.845478801810699,72.59027722881073,118.26852344092633,16.921321802433376,40.25435077703471,85.20169829954898,143.2377693727869,14.094236674712247,0.9339713314639285,0.008128718731909151,0.026070953907306935,0.1463053419320956,0.3071931672234032,9.457583274913809,0.4228262986345229,19.712193392170175,42.104961271390835,0.7890486555948174,3.488016385950035,0.0,0.0,0.0,0.0
2111,3553.1816962729677,65590.31933468978,122232.64364086669,33904.08897027389,0.0,63628.72106916255,125661.64286038067,78021.18541984455,1654.5442609509948,0.0,0.0,51.34518262481453,0.0,0.0,0.0,996.1613088130122,11104.156318878227,67265.6454194571,71.61904537881135,0.0,7259.3059976885725,0.0,0.0,5.918885156325046,72.29274267787233,80.05547470489013,20.200810871975232,0.0,41.63094061418121,96.46966550232008,23.07250973878149,2.182971241892163,0.0,0.0,0.015184652966722263,0.0,0.0,0.0,1.5598941018263837,17.658977769894523,16.414568387938868,0.11442394246563212,0.0,2.885550207561458,0.0,0.0
2112,9563.651719698748,77460.4253633761,114357.70038277139,23910.216862032787,74019.09594904497,85786.52210387563,146692.12254075668,12192.477843280058,353.97700824518694,19.142909227926637,0.0,815.2584135084387,162.40055934550452,57807.35109711338,436.7695392959134,11372.074880541495,0.0,0.0,4193.826470075525,0.0,0.0,0.0,0.0,6.613445906632666,90.61274540319688,117.41736050065123,24.315074892252717,45.25854963325811,67.61991315642113,103.3119252308023,20.677408181647696,2.763734831158716,0.02683836255232446,0.0,0.6182983469442904,1.0643485000278894,24.576959273592532,0.5933263876115353,10.972684736283068,0.0,0.0,3.6554520722010544,0.0,0.0,0.0,0.0
2113,6363.013698953514,66239.67173167571,93904.3244673212,35459.53312290456,32904.402562387244,55783.688108105875,145446.96636391772,19367.870588362668,94.88092549537429,8.166529894459,53.476290651767016,42.943937194522874,0.0,57413.08338266253,4135.39830190485,11050.153216842475,26432.854873119184,2562.9232167949754,2792.608153269175,0.0,8853.702427294356,0.0,0.0,8.832743825597598,60.390470210949886,73.20093981133266,22.889879061042695,61.70844549518927,38.62502307353564,145.64582971916414,19.914293196257212,4.457841668046916,0.07299867966683485,0.09194506103462557,0.20329227656398893,0.0,15.849918771403544,2.1046459823311943,14.535875344965126,27.46357949654123,1.0366792101552837,1.5842516654810044,0.0,3.327509461207445,0.0,0.0
2114,0.0,44564.32375765185,73419.64726186702,0.0,2651.042992227191,11660.681149517392,134492.64425598705,16865.560868447366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3856.8829589276497,0.0,0.0,213.52464752392328,0.0,0.0,0.0,0.0,0.0,37.81217920640867,67.03655301458762,0.0,2.569636555553292,13.148779049318108,91.5319437696597,8.710848777559896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6370236310651407,0.0,0.0,0.5237403423705363,0.0,0.0,0.0,0.0
2115,0.0,19338.872598119033,41482.87853978554,0.0,16223.75305071249,0.0,20150.3242468902,7958.4988407109695,478.7001377181394,0.0,0.0,0.0,44.748272453640865,52701.27086664955,0.0,1925.3860335774252,0.0,0.0,324.8109913152618,0.0,0.0,0.0,0.0,0.0,20.7599955590914,40.76461471065326,0.0,6.172674912063901,0.0,24.57443331446285,6.1197439193723975,0.9458884340968511,0.0,0.0,0.0,0.021438251455422917,12.469216766654268,0.0,1.5961140676921592,0.0,0.0,0.7285218919336305,0.0,0.0,0.0,0.0
2116,2594.669900065483,92663.8608450007,117806.03757205965,10397.985497499874,165379.0307881847,42525.831159823334,203596.15674789902,16729.663075459328,1741.798483611297,289.45400399504854,0.0,325.2400517040004,228.91126460534565,41291.29021319867,2897.4039004286196,17355.894133052978,32339.935174499675,0.0,11269.267011376123,0.0,9273.959635825151,0.0,0.0,1.7053913182980116,74.05981951314845,82.97286637726916,7.846510927354375,126.40245599540074,60.49845490239559,169.29286347894958,10.019253785817968,3.4633038951468293,0.3129994609252136,0.0,0.2758091587075051,0.5131093910983889,11.757639322242179,1.847403638327854,19.543498120982612,28.231623166993344,0.0,9.242771967954257,0.0,1.5461660553347027,0.0,0.0
2117,0.0,59206.57290212939,77611.69149769144,0.0,6311.238800022575,12988.691665944334,85394.1887574162,4459.781529837412,1761.856778888568,2.545008128252999,0.0,47.25342554320936,0.0,55808.46096744054,0.0,1713.2465327479263,8622.766016964475,0.0,251.42926525369703,0.0,0.0,0.0,0.0,0.0,64.71048743307512,58.450489541208206,0.0,16.24018925383859,12.022794680844903,80.19950058682888,7.652905025917868,0.6341081401125573,0.006170539185927778,0.0,0.03887627224998947,0.0,13.284595198041053,0.0,1.5598088108350132,7.670945822742522,0.0,0.15335134699842223,0.0,0.0,0.0,0.0
